"cust","cds","sales","date"
20873,1,16.65,1997-07-17
20873,1,15.04,1997-07-17
20873,4,50.27,1997-07-17
20873,3,44.71,1997-07-18
20873,5,60.04,1997-07-28
20873,1,14.37,1997-08-12
20873,1,14.96,1997-09-05
20873,1,12.99,1997-09-18
20873,1,12.99,1997-09-22
20873,1,12.99,1997-09-22
20873,1,14.49,1997-10-02
20873,1,12.99,1997-10-16
20873,3,46.47,1997-10-22
20873,3,46.47,1997-10-22
20873,2,28.98,1997-11-05
20873,3,42.47,1997-11-07
20873,7,94.43,1997-11-07
20873,3,34.97,1997-11-07
20873,3,42.97,1997-11-09
20873,1,12.99,1997-11-13
20873,1,12.99,1997-11-13
20873,1,12.99,1997-11-14
20873,1,12.99,1997-11-14
20873,1,12.99,1997-11-14
20873,2,29.48,1997-11-21
20873,3,39.47,1997-11-21
20873,3,40.97,1997-12-01
20873,5,53.45,1997-12-08
20873,1,11.49,1997-12-14
20873,2,22.98,1997-12-14
20873,1,12.99,1997-12-14
20873,2,26.98,1997-12-14
20873,2,25.48,1997-12-14
20873,2,26.48,1997-12-14
20873,1,11.49,1997-12-25
20873,1,11.49,1997-12-30
20873,2,18.98,1998-01-04
20873,3,52.47,1998-01-07
20873,1,15.49,1998-01-07
20873,1,15.49,1998-01-07
20873,1,15.49,1998-01-07
20873,1,11.49,1998-01-14
20873,4,55.05,1998-03-04
20873,5,60.23,1998-03-13
20873,3,38.97,1998-03-17
20873,3,32.47,1998-03-17
20873,1,12.99,1998-05-26
20876,3,38.95,1997-03-15
20888,3,45.88,1997-03-15
20900,1,13.97,1997-03-15
20913,2,38.13,1997-03-15
20931,4,55.46,1997-03-15
20931,4,50.96,1998-04-23
20947,3,21.74,1997-03-15
20961,3,37.51,1997-03-15
20961,3,39.7,1997-06-24
20961,3,38.97,1997-09-25
20961,1,8.99,1997-12-27
20961,3,30.47,1998-03-28
20967,2,43.98,1997-03-15
20967,1,14.96,1997-03-19
20967,1,14.96,1997-05-11
20967,2,28.48,1997-09-25
20967,2,34.07,1998-02-08
20970,1,19.95,1997-03-15
20980,1,5.77,1997-03-15
20980,1,8.97,1997-06-20
20980,2,27.98,1998-02-04
20980,3,46.84,1998-06-17
20992,3,48.16,1997-03-15
20994,2,22.54,1997-03-15
20994,3,35.91,1997-04-13
20994,3,31.47,1997-12-04
20994,3,38.06,1998-02-17
21001,1,15.96,1997-03-15
21001,2,28.74,1997-08-10
21001,2,22.98,1997-11-01
21001,1,11.49,1997-12-14
21002,2,23.47,1997-03-15
21002,1,7.45,1997-04-14
21002,1,14.79,1997-04-16
21002,2,12.57,1997-05-05
21004,1,19.97,1997-03-15
21004,2,23.76,1997-08-04
21004,3,44.52,1997-09-04
21004,1,12.99,1997-09-25
21004,2,28.98,1997-12-01
21004,3,40.97,1997-12-04
21004,1,19.99,1997-12-08
21008,1,10.77,1997-03-15
21008,1,11.88,1998-01-25
21022,2,41.48,1997-03-15
21035,3,44.3,1997-03-22
21035,3,34.47,1998-02-11
21042,1,15.36,1997-03-15
21042,1,14.49,1997-12-15
21042,1,32.99,1997-12-19
21042,1,32.99,1997-12-24
21054,2,29.92,1997-03-15
21054,2,28.48,1997-11-17
21054,2,21.48,1997-12-07
21054,2,25.87,1998-03-10
21066,4,24.54,1997-03-15
21066,1,4.79,1997-03-25
21071,1,14.37,1997-03-15
21086,3,89.35,1997-03-15
21086,3,44.88,1997-04-05
21086,3,45.09,1997-05-13
21086,2,25.98,1997-10-25
21086,2,47.48,1997-11-28
21086,2,24.46,1998-03-07
21088,1,11.97,1997-03-15
21103,1,54.97,1997-03-15
21103,1,14.96,1997-03-21
21106,7,97.79,1997-03-16
21106,5,62.45,1998-01-15
21118,1,11.77,1997-03-16
21128,1,11.77,1997-03-16
21128,1,12.99,1997-09-30
21128,1,12.99,1997-11-26
21131,2,28.13,1997-03-16
21131,1,16.36,1997-03-25
21137,2,25.94,1997-03-16
21144,1,23.99,1997-03-16
21144,1,14.79,1997-04-01
21144,2,28.53,1997-04-23
21144,2,39.98,1997-12-30
21150,1,9.98,1997-03-16
21161,2,29.92,1997-03-16
21161,1,21.77,1997-07-20
21161,2,29.93,1997-08-18
21161,2,37.48,1998-03-07
21164,1,12.49,1997-03-16
21171,3,50.45,1997-03-16
21171,4,63.35,1997-07-08
21171,3,35.11,1997-07-19
21171,3,38.47,1997-09-14
21171,4,60.46,1997-11-09
21171,4,55.46,1997-11-12
21177,1,9.98,1997-03-16
21181,1,32.97,1997-03-16
21181,4,83.34,1997-03-22
21181,4,67.48,1997-04-12
21181,3,38.5,1997-05-04
21181,6,118.93,1997-06-02
21192,6,74.22,1997-03-16
21192,10,170.9,1998-03-14
21198,2,28.36,1997-03-16
21198,2,31.76,1997-06-01
21198,2,28.98,1997-11-25
21200,1,15.76,1997-03-16
21200,3,54.51,1997-05-08
21209,3,51.68,1997-03-16
21223,3,21.53,1997-03-16
21223,4,47.96,1998-02-23
21223,1,14.99,1998-03-08
21223,1,15.49,1998-06-01
21224,3,45.88,1997-03-16
21224,3,48.91,1997-07-26
21242,2,22.95,1997-03-16
21244,1,14.79,1997-03-16
21244,1,10.77,1997-04-27
21244,2,21.95,1997-05-03
21244,1,12.97,1997-08-11
21244,1,10.77,1997-08-11
21244,1,18.49,1998-02-24
21244,1,14.99,1998-02-24
21262,2,28.93,1997-03-16
21275,2,32.52,1997-03-16
21288,1,11.77,1997-03-16
21294,4,115.88,1997-03-16
21294,1,15.76,1997-06-17
21294,3,19.47,1997-11-21
21294,1,15.99,1998-01-03
21296,1,17.3,1997-03-16
21296,2,42.29,1997-03-27
21307,1,19.77,1997-03-16
21307,1,17.99,1997-10-09
21320,1,21.77,1997-03-16
21334,1,9.99,1997-03-16
21351,1,14.96,1997-03-16
21361,2,26.14,1997-03-16
21377,2,30.33,1997-03-16
21377,1,15.99,1997-03-16
21377,1,14.37,1997-07-27
21377,3,44.33,1998-02-26
21377,2,19.48,1998-05-03
21381,2,22.96,1997-03-16
21381,3,34.97,1997-11-08
21381,2,32.48,1998-02-15
21387,1,14.99,1997-03-16
21387,10,176.86,1997-04-15
21405,1,14.79,1997-03-17
21405,1,14.96,1997-03-20
21405,2,26.56,1997-03-24
21405,2,26.56,1997-04-10
21405,4,56.04,1997-04-27
21405,5,61.45,1997-05-27
21405,3,41.29,1997-06-12
21409,4,42.01,1997-03-17
21419,2,26.14,1997-03-17
21436,2,23.34,1997-03-18
21456,2,27.47,1997-03-17
21479,1,11.77,1997-03-17
21490,2,29.13,1997-03-17
21490,3,44.7,1997-04-09
21490,4,76.08,1997-04-17
21490,3,39.93,1997-09-04
21490,4,45.96,1998-06-03
21490,2,30.48,1998-06-24
21493,4,57.05,1997-03-17
21511,1,11.77,1997-03-17
21526,5,62.85,1997-03-17
21527,2,29.96,1997-03-17
21527,1,5.96,1997-07-24
21527,3,33.31,1997-09-08
21527,1,14.99,1997-11-05
21527,2,27.98,1998-01-16
21540,2,19.56,1997-03-17
21540,3,39.94,1997-03-23
21540,4,50,1997-03-27
21540,4,49.08,1997-04-07
21540,3,40.7,1997-04-22
21540,1,22.97,1997-05-23
21543,5,71.83,1997-03-17
21557,2,16.77,1997-03-18
21559,1,23.99,1997-03-17
21559,4,47.28,1997-04-11
21572,1,14.37,1997-03-17
21574,2,33.37,1997-03-22
21587,1,15.36,1997-03-17
21594,1,13.97,1997-03-17
21594,1,16.7,1997-04-06
21594,1,15.49,1997-10-01
21602,2,18.95,1997-03-17
21604,1,21.99,1997-03-17
21604,1,24.99,1997-05-06
21617,1,14.37,1997-03-17
21630,1,26.77,1997-03-17
21644,2,30.32,1997-03-17
21644,2,38.74,1997-07-09
21644,3,44.91,1997-07-14
21644,2,26.98,1998-04-16
21644,3,38.47,1998-04-29
21646,2,23.94,1997-03-17
21652,2,25.56,1997-03-17
21652,1,11.77,1997-04-24
21655,2,28.76,1997-03-17
21655,1,15.36,1997-03-30
21655,1,11.77,1997-09-05
21655,4,58.96,1997-10-18
21661,1,11.77,1997-03-17
21663,11,121.29,1997-03-18
21663,6,81,1997-04-13
21663,1,16.36,1997-06-26
21663,5,107.45,1997-11-11
21663,2,39.48,1998-03-16
21683,6,77.82,1997-03-18
21687,3,33.72,1997-03-18
21687,1,9.77,1997-03-18
21687,1,9.98,1997-03-18
21687,1,15.36,1997-08-17
21687,2,29.73,1997-08-18
21687,1,28.99,1997-12-31
21687,1,12.99,1998-03-07
21698,3,33.27,1997-03-18
21698,1,16.76,1997-04-01
21698,1,13.97,1997-04-07
21698,1,11.99,1997-10-11
21698,3,42.97,1998-02-22
21699,3,22.73,1997-03-18
21715,1,21.99,1997-03-18
21729,1,14.37,1997-03-18
21748,10,156.49,1997-03-18
21766,3,51.92,1997-03-18
21782,1,16.79,1997-03-18
21782,2,32.74,1997-04-01
21782,3,43.51,1997-05-16
21784,2,32.29,1997-03-18
21791,5,68.85,1997-03-18
21791,4,45.48,1997-03-23
21791,4,50.47,1997-03-31
21791,3,58.09,1997-04-06
21791,4,51.28,1997-05-04
21791,4,52.28,1997-06-22
21791,4,70.07,1997-07-26
21791,3,40.1,1997-08-16
21791,4,47.96,1997-09-27
21802,4,37.84,1997-03-18
21825,2,22.74,1997-03-18
21825,1,9.49,1998-05-18
21828,2,21.54,1997-03-18
21828,2,21.54,1997-03-24
21828,2,22.54,1997-05-02
21828,1,14.37,1997-07-09
21828,1,10.77,1997-07-09
21828,1,9.98,1997-07-15
21828,1,13.97,1997-07-25
21850,1,14.37,1997-03-18
21850,1,12.99,1997-10-22
21853,1,11.77,1997-03-18
21853,1,14.37,1997-05-16
21853,1,15.99,1997-12-11
21853,1,8.99,1997-12-11
21853,1,24.99,1998-01-11
21862,1,21.97,1997-03-18
21864,1,13.97,1997-03-18
21864,1,15.36,1997-03-28
21871,2,19.98,1997-03-25
21871,3,34.97,1997-08-22
21879,2,16.75,1997-03-18
21883,2,21.54,1997-03-18
21883,2,19.54,1997-04-12
21883,3,29.97,1997-10-03
21883,3,51.97,1997-11-21
21883,2,42.48,1997-12-03
21899,1,10.77,1997-03-18
21912,2,29.92,1997-03-18
21912,2,25.37,1998-03-09
21921,1,26.99,1997-03-18
21921,1,29.6,1997-06-05
21921,1,20.99,1998-06-25
21929,1,49.99,1997-03-18
21939,1,9.77,1997-03-18
21939,1,12.97,1997-03-24
21939,1,9.77,1997-04-18
21939,1,14.96,1997-05-13
21939,1,13.99,1997-12-24
21943,1,15.36,1997-03-18
21948,3,38.51,1997-03-19
21960,1,16.36,1997-03-19
21962,2,27.34,1997-03-19
21962,3,42.13,1997-03-22
21962,4,82.33,1997-06-15
21962,1,13.49,1998-04-12
21962,2,30.48,1998-05-07
21969,3,44.13,1997-03-19
21969,2,26.33,1997-08-03
21976,4,74.07,1997-03-19
21996,4,43.08,1997-03-19
21996,1,27.99,1997-11-04
22012,1,9.98,1997-03-19
22025,1,9.99,1997-03-19
22033,1,14.79,1997-03-19
22033,1,14.79,1997-03-20
22037,1,8.77,1997-03-19
22044,7,96.97,1997-03-19
22044,4,51.87,1997-04-02
22044,5,67.45,1997-09-15
22050,1,12.49,1997-03-19
22050,2,15.48,1997-10-08
22065,1,18.99,1997-03-19
22077,1,11.97,1997-03-19
22095,1,13.97,1997-03-19
22097,1,6.79,1997-03-19
22097,1,11.78,1997-06-11
22097,1,12.25,1997-09-01
22109,1,15.76,1997-03-19
22119,1,5.78,1997-03-19
22120,2,28.98,1997-03-19
22120,1,9.98,1997-05-10
22120,2,25.16,1998-06-05
22133,2,30.15,1997-03-19
22143,3,56.97,1997-03-19
22143,2,37.95,1997-08-31
22144,4,59.45,1997-03-19
22144,7,100.59,1997-07-27
22144,5,75.2,1997-09-06
22144,8,110.93,1998-01-29
22146,1,12.49,1997-03-19
22163,1,11.77,1997-03-19
22163,1,19.52,1998-04-18
22165,8,99.54,1997-03-19
22165,8,100.37,1997-03-31
22180,1,11.77,1997-03-25
22198,1,15.36,1997-03-19
22212,2,23.54,1997-03-20
22212,2,10.98,1997-11-27
22226,2,24.34,1997-03-20
22234,1,14.99,1997-03-20
22234,1,11.77,1997-06-08
22234,2,18.54,1997-08-21
22234,2,24.98,1997-09-16
22234,1,29.49,1997-10-22
22243,1,15.36,1997-03-20
22254,1,14.37,1997-03-20
22271,2,24.98,1997-03-20
22271,2,11.98,1998-03-08
22286,1,15.36,1997-03-20
22286,1,5.96,1997-08-18
22291,3,57.74,1997-03-22
22291,1,18.76,1997-05-29
22292,2,27.94,1997-03-20
22303,2,37.98,1997-03-20
22317,1,12.97,1997-03-20
22320,1,14.96,1997-03-20
22320,1,11.77,1997-06-26
22334,1,12.49,1997-03-20
22355,4,55.66,1997-03-20
22355,1,14.96,1997-03-25
22355,1,9.77,1997-04-04
22355,2,23.54,1997-04-11
22355,1,6.77,1997-04-14
22355,1,8.97,1997-04-23
22355,2,24.36,1997-04-26
22355,1,13.77,1997-04-26
22355,1,12.77,1997-06-07
22355,1,15.36,1997-09-06
22355,1,11.99,1997-09-13
22355,1,12.99,1997-10-21
22355,1,9.99,1997-11-01
22355,1,13.99,1997-11-22
22355,2,26.98,1997-11-26
22355,1,9.99,1997-11-26
22355,3,37.47,1997-12-15
22355,1,12.99,1998-02-01
22355,1,12.49,1998-02-12
22355,1,11.99,1998-03-08
22355,1,9.49,1998-03-09
22355,3,37.47,1998-03-12
22355,1,11.88,1998-04-03
22355,1,10.99,1998-06-10
22356,5,70.66,1997-03-20
22356,15,214.7,1997-05-22
22356,1,14.96,1997-06-18
22356,8,147.15,1997-08-08
22356,13,188.37,1997-10-03
22356,1,15.49,1997-10-14
22356,17,263.6,1998-02-27
22356,1,103.99,1998-03-17
22357,6,73.22,1997-03-20
22357,1,12.99,1997-10-05
22357,3,28.47,1998-03-13
22370,1,4.79,1997-03-20
22382,3,69.97,1997-03-20
22402,2,21.54,1997-03-20
22416,1,11.97,1997-03-20
22434,1,15.36,1997-03-20
22434,2,17.48,1997-11-30
22449,1,14.79,1997-03-21
22465,2,12.76,1997-03-21
22471,3,36.91,1997-03-21
22471,3,35.91,1997-07-28
22471,4,46.96,1997-09-22
22485,1,13.97,1997-03-21
22486,2,27.76,1997-03-21
22486,3,38.97,1997-09-28
22493,1,14.37,1997-03-21
22493,3,71.5,1997-08-18
22493,2,28.98,1998-06-03
22493,1,12.49,1998-06-11
22503,1,15.76,1997-03-22
22511,3,43.3,1997-03-21
22511,2,39.98,1997-05-14
22520,5,68.24,1997-03-21
22535,2,28.13,1997-03-21
22535,2,32.48,1998-01-29
22548,1,14.96,1997-03-21
22549,3,41.31,1997-03-21
22549,3,41.31,1997-03-31
22549,3,49.91,1997-05-05
22549,3,36.47,1997-10-29
22549,3,39.47,1997-11-06
22549,3,35.97,1997-11-10
22549,3,44.97,1998-03-19
22549,3,38.97,1998-04-27
22549,3,43.97,1998-06-23
22550,1,16.36,1997-03-21
22550,1,11.77,1997-04-04
22550,1,15.96,1997-04-09
22550,4,61.24,1997-05-13
22550,2,29.92,1997-05-30
22550,2,25.73,1997-06-01
22550,3,41.97,1997-09-30
22550,2,28.84,1998-03-10
22566,2,30.72,1997-03-21
22579,3,51.1,1997-03-21
22593,1,13.97,1997-03-21
22608,1,11.77,1997-03-21
22623,1,19.99,1997-03-21
22636,3,47.28,1997-03-21
22648,2,28.73,1997-03-22
22648,1,13.77,1997-03-22
22648,1,13.77,1997-03-22
22648,1,16.36,1997-03-22
22648,1,13.77,1997-05-20
22656,3,58.71,1997-03-22
22656,2,32.48,1997-12-02
22656,13,84.87,1998-02-06
22659,4,47.48,1997-03-22
22659,4,61.24,1997-04-17
22659,2,14.87,1998-04-15
22673,1,13.97,1997-03-22
22690,2,15.76,1997-03-22
22715,3,44.13,1997-03-22
22728,1,14.96,1997-03-22
22728,1,13.97,1997-03-22
22728,1,14.96,1997-03-22
22728,1,14.79,1997-03-22
22728,1,13.77,1997-03-22
22738,3,43.11,1997-03-22
22744,2,28.34,1997-03-22
22744,8,95.95,1997-05-24
22744,2,30.98,1997-12-23
22754,4,55.48,1997-03-22
22754,5,73.25,1997-05-03
22754,4,67.77,1997-06-12
22754,6,79.21,1997-06-21
22754,6,99.2,1997-08-30
22754,5,65.95,1997-10-20
22754,4,53.46,1997-11-16
22754,1,12.99,1998-01-15
22754,5,74.95,1998-03-29
22754,1,12.99,1998-03-29
22754,8,98.57,1998-03-31
22754,1,14.99,1998-03-31
22754,4,54.35,1998-04-22
22754,6,72.94,1998-05-18
22754,4,49.96,1998-06-13
22754,3,38.47,1998-06-21
22761,2,36.76,1997-03-22
22775,3,44.29,1997-03-22
22775,1,13.99,1997-11-10
22775,3,23.47,1997-12-05
22775,3,38.97,1997-12-13
22775,3,37.47,1997-12-17
22784,1,10.77,1997-03-22
22784,1,11.77,1997-03-22
22784,7,127.09,1997-08-12
22784,1,12.99,1997-09-27
22784,1,14.49,1997-09-27
22791,1,13.97,1997-03-22
22791,1,9.49,1997-12-12
22791,1,13.99,1998-01-07
22791,4,39.46,1998-05-24
22791,1,11.49,1998-06-13
22807,1,11.77,1997-03-22
22819,4,49.68,1997-03-22
22819,6,74.53,1998-03-01
22835,1,19.99,1997-03-22
22853,1,12.9,1997-03-22
22867,1,24.99,1997-03-22
22867,1,14.96,1997-07-14
22875,1,34.77,1997-03-23
22894,2,21.76,1997-03-23
22911,1,11.77,1997-03-23
22922,3,60.19,1997-03-23
22922,1,26.99,1997-04-26
22926,2,29.73,1997-03-23
22937,1,26.77,1997-03-23
22937,2,48.98,1997-12-18
22937,2,32.48,1997-12-21
22937,2,19.48,1997-12-23
22937,2,42.48,1998-01-06
22937,1,45.49,1998-01-19
22937,4,123.46,1998-01-25
22937,1,64.49,1998-02-01
22937,1,45.49,1998-02-14
22937,1,45.49,1998-04-08
22956,2,44.73,1997-03-23
22967,2,28.73,1997-03-23
22967,3,45.29,1997-08-25
22972,2,28.47,1997-03-23
22975,2,33.72,1997-03-23
22975,1,18.77,1997-06-15
22975,3,40.53,1997-08-15
22975,2,26.48,1997-10-09
22975,1,22.49,1997-12-12
22975,2,22.98,1998-01-29
22975,3,47.47,1998-02-08
22975,1,23.99,1998-03-01
22975,2,32.27,1998-05-06
22975,1,15.99,1998-06-17
22983,1,11.77,1997-03-23
22986,2,29.14,1997-03-23
22986,1,14.37,1997-03-28
22995,1,7.78,1997-03-23
23011,1,14.37,1997-03-23
23024,3,36.9,1997-03-23
23024,4,57.09,1997-03-30
23024,1,11.77,1997-04-04
23024,4,49.48,1997-04-20
23024,4,59.16,1997-05-03
23024,2,30.32,1997-05-21
23024,3,42.92,1997-06-24
23027,1,19.77,1997-03-23
23049,3,35.91,1997-03-23
23049,2,27.98,1997-12-02
23062,3,41.31,1997-03-23
23078,1,14.99,1997-03-23
23087,2,27.13,1997-03-23
23087,2,29.33,1997-07-12
23092,1,13.97,1997-03-23
23106,1,11.77,1997-03-23
23111,2,33.72,1997-03-23
23111,1,14.37,1997-04-06
23111,2,29.92,1997-07-09
23111,1,12.99,1998-01-18
23111,3,39.86,1998-06-14
23114,2,20.76,1997-03-23
23114,2,22.74,1997-04-18
23114,2,40.48,1997-04-30
23114,3,87.04,1997-05-20
23114,1,15.36,1997-06-19
23114,2,27.43,1997-07-08
23114,1,14.96,1997-08-18
23114,1,11.99,1997-10-16
23114,1,16.99,1997-10-27
23114,3,36.4,1998-02-06
23114,2,16.48,1998-02-06
23114,3,48.97,1998-02-18
23123,1,15.99,1997-03-24
23136,2,26.73,1997-03-24
23136,3,36.74,1997-06-16
23136,1,39.99,1997-08-04
23136,3,39.45,1998-03-14
23140,1,14.96,1997-03-24
23147,1,14.37,1997-03-24
23147,2,26.94,1997-04-03
23147,2,30.72,1997-04-12
23147,3,44.69,1997-05-23
23147,3,41.5,1997-06-20
23147,3,56.7,1997-08-03
23147,1,11.77,1997-08-18
23147,4,57.66,1997-09-04
23147,3,42.47,1998-02-06
23147,3,44.47,1998-06-11
23160,1,13.38,1997-03-24
23163,1,17.9,1997-03-24
23163,2,27.98,1997-09-11
23163,1,7.49,1997-10-20
23163,1,11.49,1997-11-29
23163,1,17.49,1997-11-29
23164,3,41.1,1997-03-24
23164,3,41.1,1997-04-30
23164,3,39.71,1997-05-21
23164,2,24.48,1997-12-16
23168,1,11.77,1997-03-24
23168,1,14.96,1997-05-06
23168,1,11.88,1998-01-21
23175,2,53.96,1997-03-24
23175,2,28.93,1997-04-04
23177,2,31.92,1997-03-24
23177,1,15.96,1997-03-27
23177,4,68.96,1998-04-02
23181,2,27.28,1997-03-24
23202,3,38.33,1997-03-24
23204,1,11.77,1997-03-24
23204,1,12.49,1997-09-21
23204,1,12.49,1997-11-09
23204,1,12.49,1998-01-19
23204,1,12.49,1998-02-07
23204,3,36.94,1998-03-30
23204,1,33.99,1998-06-28
23205,1,14.37,1997-03-24
23205,2,26.14,1997-04-22
23205,1,11.77,1997-05-20
23205,4,39.96,1997-06-01
23205,1,11.77,1997-06-02
23205,1,13.77,1997-07-28
23215,4,59.25,1997-03-24
23223,3,34.31,1997-03-24
23223,4,50.87,1997-05-18
23231,1,15.96,1997-03-24
23231,1,14.99,1998-06-02
23243,3,37.5,1997-03-24
23245,1,19.97,1997-03-24
23245,2,37.73,1997-04-26
23245,2,9.58,1997-06-25
23245,2,26.87,1998-06-16
23245,1,13.98,1998-06-23
23261,1,12.77,1997-03-24
23277,3,41.91,1997-03-24
23291,1,29.99,1997-03-24
23291,1,29.49,1998-01-22
23303,2,33.14,1997-03-24
23316,1,13.99,1997-03-24
23328,1,23.99,1997-03-24
23330,1,21.7,1997-03-24
23330,1,22.99,1997-04-11
23343,2,18.74,1997-03-24
23355,5,63.84,1997-03-24
23373,2,29.92,1997-03-25
23373,1,15.36,1997-06-29
23373,2,28.98,1997-10-22
23373,1,17.49,1997-10-31
23373,1,12.99,1998-01-14
23373,1,12.99,1998-01-14
23373,1,11.88,1998-03-04
23373,2,20.27,1998-05-18
23378,2,27.94,1997-03-25
23379,12,173.19,1997-03-25
23379,16,227.24,1997-04-22
23379,9,131.28,1997-05-16
23379,9,118.09,1997-05-26
23379,9,125.5,1997-06-10
23379,9,132.67,1997-06-24
23385,3,37.5,1997-03-25
23385,5,68.63,1997-08-15
23385,5,88.13,1998-03-09
23398,12,163.38,1997-03-25
23408,4,43.68,1997-03-25
23408,3,32.91,1997-04-12
23414,1,11.77,1997-03-25
23414,1,14.96,1997-04-01
23414,2,28.74,1997-05-12
23414,2,27.48,1997-11-07
23414,1,5.49,1997-12-27
23418,2,27.94,1997-03-25
23432,1,12.49,1997-03-25
23437,1,19.99,1997-03-25
23437,1,21,1997-06-15
23439,3,44.52,1997-03-25
23439,3,44.89,1997-05-08
23439,3,42.71,1997-07-26
23439,2,28.98,1997-10-12
23439,3,39.47,1998-01-25
23439,2,26.36,1998-02-25
23439,3,44.56,1998-03-10
23448,1,15.36,1997-03-25
23463,4,65.47,1997-03-25
23463,3,52.69,1997-05-08
23463,1,13.99,1997-11-05
23463,1,13.49,1997-12-23
23465,2,31.92,1997-03-25
23465,7,61.93,1998-03-02
23465,3,44.47,1998-04-27
23466,2,30.67,1997-03-25
23466,1,11.77,1997-03-25
23466,1,11.77,1997-05-12
23466,1,18.7,1997-06-17
23466,1,13.49,1998-02-12
23466,1,11.49,1998-03-24
23466,1,9.49,1998-05-24
23482,1,11.77,1997-03-25
23485,1,56.97,1997-03-25
23485,1,11.77,1997-05-17
23485,1,9.99,1998-05-16
23498,5,60.66,1997-03-25
23498,4,50.28,1997-04-04
23498,1,14.99,1997-06-02
23498,4,53.46,1997-11-09
23498,4,51.96,1997-12-30
23498,5,58.45,1998-02-24
23498,1,11.49,1998-05-23
23500,1,13.97,1997-03-25
23500,1,15.36,1997-05-07
23500,1,14.37,1997-05-09
23500,1,14.37,1997-05-29
23500,1,14.37,1997-06-25
23500,1,15.36,1997-07-05
23500,2,26.73,1997-07-19
23500,1,13.99,1997-09-10
23500,1,14.99,1997-10-10
23500,1,12.99,1998-02-04
23506,1,14.37,1997-03-25
23506,1,13.97,1997-05-29
23507,2,43.74,1997-03-25
23507,1,15.36,1997-08-12
23507,2,21.75,1997-08-25
23507,2,18.48,1997-10-13
23507,4,66.96,1997-12-15
23509,1,14.37,1997-03-25
23523,1,13.97,1997-03-25
23523,1,14.49,1998-02-22
23537,2,29.92,1997-03-25
23537,1,13.57,1998-02-02
23537,2,25.98,1998-03-30
23551,1,39.99,1997-03-25
23551,1,12.99,1997-06-19
23551,4,102.36,1997-08-08
23551,4,85.75,1997-08-15
23551,1,11.77,1997-09-04
23551,1,11.77,1997-09-11
23554,1,11.77,1997-03-25
23554,2,24.6,1998-02-01
23556,1,11.77,1997-03-25
23556,2,26.73,1997-06-10
23556,2,29.33,1997-07-19
23556,3,45.74,1997-07-26
23556,3,31.47,1997-09-27
23556,2,28.98,1998-01-03
23556,2,28.98,1998-06-07
23569,2,25.74,1997-03-25
