"cust","date","first"
60032302,2006-03-13,2006-03-13
60032303,2006-03-14,2006-03-14
60032306,2006-03-14,2006-03-14
60032306,2006-06-09,2006-03-14
60032306,2007-03-02,2006-03-14
60032309,2006-03-14,2006-03-14
60032309,2006-03-17,2006-03-14
60032309,2006-04-30,2006-03-14
60032309,2007-03-03,2006-03-14
60032312,2006-03-19,2006-03-19
60032312,2006-12-22,2006-03-19
60032312,2007-01-05,2006-03-19
60032313,2006-03-14,2006-03-14
60032313,2006-05-31,2006-03-14
60032313,2006-06-01,2006-03-14
60032313,2006-09-07,2006-03-14
60032313,2006-11-11,2006-03-14
60032313,2007-02-08,2006-03-14
60032313,2007-04-21,2006-03-14
60032313,2007-08-01,2006-03-14
60032313,2007-10-16,2006-03-14
60032314,2006-03-21,2006-03-21
60032314,2006-03-22,2006-03-21
60032314,2006-04-05,2006-03-21
60032314,2006-04-13,2006-03-21
60032314,2006-05-13,2006-03-21
60032314,2006-08-02,2006-03-21
60032314,2006-09-26,2006-03-21
60032314,2006-11-04,2006-03-21
60032314,2006-12-13,2006-03-21
60032314,2007-11-20,2006-03-21
60032316,2006-03-14,2006-03-14
60032316,2006-03-28,2006-03-14
60032316,2006-06-15,2006-03-14
60032317,2006-03-14,2006-03-14
60032318,2006-03-14,2006-03-14
60032320,2006-03-14,2006-03-14
60032321,2006-03-14,2006-03-14
60032322,2006-03-14,2006-03-14
60032323,2006-03-14,2006-03-14
60032324,2006-03-15,2006-03-15
60032324,2006-03-31,2006-03-15
60032326,2006-03-15,2006-03-15
60032328,2006-03-23,2006-03-23
60032328,2006-04-05,2006-03-23
60032328,2006-04-19,2006-03-23
60032328,2006-05-03,2006-03-23
60032328,2006-05-17,2006-03-23
60032328,2006-05-31,2006-03-23
60032328,2006-06-20,2006-03-23
60032328,2006-07-11,2006-03-23
60032328,2006-07-26,2006-03-23
60032328,2006-08-17,2006-03-23
60032328,2006-09-06,2006-03-23
60032328,2006-09-27,2006-03-23
60032328,2006-10-21,2006-03-23
60032328,2006-11-07,2006-03-23
60032328,2006-12-05,2006-03-23
60032328,2006-12-30,2006-03-23
60032328,2007-01-11,2006-03-23
60032328,2007-01-24,2006-03-23
60032328,2007-02-06,2006-03-23
60032328,2007-02-28,2006-03-23
60032328,2007-03-20,2006-03-23
60032328,2007-04-11,2006-03-23
60032328,2007-05-01,2006-03-23
60032328,2007-05-16,2006-03-23
60032328,2007-06-05,2006-03-23
60032328,2007-06-26,2006-03-23
60032328,2007-07-10,2006-03-23
60032328,2007-07-31,2006-03-23
60032328,2007-08-15,2006-03-23
60032328,2007-09-05,2006-03-23
60032328,2007-09-26,2006-03-23
60032328,2007-10-18,2006-03-23
60032328,2007-11-09,2006-03-23
60032328,2007-11-27,2006-03-23
60032328,2007-12-11,2006-03-23
60032328,2007-12-22,2006-03-23
60032329,2006-03-15,2006-03-15
60032331,2006-03-15,2006-03-15
60032331,2006-09-12,2006-03-15
60032331,2006-10-06,2006-03-15
60032331,2006-10-19,2006-03-15
60032331,2006-11-15,2006-03-15
60032331,2006-11-30,2006-03-15
60032331,2006-12-21,2006-03-15
60032331,2007-01-19,2006-03-15
60032331,2007-02-09,2006-03-15
60032331,2007-02-27,2006-03-15
60032331,2007-03-21,2006-03-15
60032331,2007-04-06,2006-03-15
60032331,2007-05-09,2006-03-15
60032331,2007-06-01,2006-03-15
60032331,2007-06-20,2006-03-15
60032331,2007-07-28,2006-03-15
60032331,2007-08-22,2006-03-15
60032331,2007-09-11,2006-03-15
60032331,2007-10-05,2006-03-15
60032331,2007-11-01,2006-03-15
60032331,2007-11-21,2006-03-15
60032331,2007-12-15,2006-03-15
60032332,2006-03-15,2006-03-15
60032332,2006-04-05,2006-03-15
60032332,2006-05-03,2006-03-15
60032332,2006-05-23,2006-03-15
60032332,2006-06-14,2006-03-15
60032332,2006-07-11,2006-03-15
60032332,2006-08-30,2006-03-15
60032332,2006-09-22,2006-03-15
60032332,2006-10-24,2006-03-15
60032332,2006-11-29,2006-03-15
60032332,2006-12-22,2006-03-15
60032332,2007-01-26,2006-03-15
60032332,2007-02-16,2006-03-15
60032332,2007-03-16,2006-03-15
60032332,2007-04-04,2006-03-15
60032332,2007-05-08,2006-03-15
60032332,2007-06-01,2006-03-15
60032332,2007-07-04,2006-03-15
60032332,2007-08-28,2006-03-15
60032332,2007-09-21,2006-03-15
60032332,2007-11-13,2006-03-15
60032332,2007-12-11,2006-03-15
60032333,2006-03-15,2006-03-15
60032333,2006-09-13,2006-03-15
60032333,2007-03-13,2006-03-15
60032333,2007-05-05,2006-03-15
60032333,2007-05-21,2006-03-15
60032336,2006-03-15,2006-03-15
60032336,2007-04-13,2006-03-15
60032336,2007-06-19,2006-03-15
60032336,2007-08-20,2006-03-15
60032336,2007-08-28,2006-03-15
60032336,2007-10-16,2006-03-15
60032336,2007-12-13,2006-03-15
60032338,2006-03-15,2006-03-15
60032338,2006-04-27,2006-03-15
60032339,2006-03-29,2006-03-29
60032339,2006-08-29,2006-03-29
60032342,2006-03-28,2006-03-28
60032342,2006-04-11,2006-03-28
60032350,2006-03-15,2006-03-15
60032351,2006-03-15,2006-03-15
60032351,2006-06-13,2006-03-15
60032351,2006-09-06,2006-03-15
60032351,2006-11-16,2006-03-15
60032351,2007-02-06,2006-03-15
60032351,2007-04-10,2006-03-15
60032351,2007-06-05,2006-03-15
60032351,2007-07-24,2006-03-15
60032352,2006-03-15,2006-03-15
60032354,2006-03-15,2006-03-15
60032354,2006-03-24,2006-03-15
60032355,2006-03-15,2006-03-15
60032355,2006-03-30,2006-03-15
60032355,2006-04-14,2006-03-15
60032355,2006-04-27,2006-03-15
60032355,2006-05-12,2006-03-15
60032355,2006-05-26,2006-03-15
60032355,2006-06-09,2006-03-15
60032355,2006-07-27,2006-03-15
60032355,2006-08-25,2006-03-15
60032356,2006-03-15,2006-03-15
60032356,2006-04-06,2006-03-15
60032357,2006-03-15,2006-03-15
60032357,2006-03-21,2006-03-15
60032358,2006-03-16,2006-03-16
60032359,2006-03-16,2006-03-16
60032359,2006-03-22,2006-03-16
60032361,2006-03-25,2006-03-25
60032362,2006-03-16,2006-03-16
60032362,2006-03-24,2006-03-16
60032364,2006-03-16,2006-03-16
60032364,2006-03-31,2006-03-16
60032364,2006-04-26,2006-03-16
60032364,2006-05-31,2006-03-16
60032364,2006-07-12,2006-03-16
60032364,2006-09-02,2006-03-16
60032364,2006-09-27,2006-03-16
60032364,2006-11-08,2006-03-16
60032364,2006-12-13,2006-03-16
60032364,2007-01-24,2006-03-16
60032364,2007-02-15,2006-03-16
60032364,2007-03-22,2006-03-16
60032364,2007-04-24,2006-03-16
60032364,2007-05-31,2006-03-16
60032364,2007-07-07,2006-03-16
60032364,2007-08-30,2006-03-16
60032364,2007-09-25,2006-03-16
60032364,2007-10-19,2006-03-16
60032364,2007-11-28,2006-03-16
60032365,2006-03-16,2006-03-16
60032367,2006-03-25,2006-03-25
60032367,2006-03-29,2006-03-25
60032371,2006-03-16,2006-03-16
60032372,2006-03-16,2006-03-16
60032373,2006-03-16,2006-03-16
60032376,2006-03-16,2006-03-16
60032376,2006-05-03,2006-03-16
60032376,2006-07-18,2006-03-16
60032376,2006-11-09,2006-03-16
60032376,2007-02-09,2006-03-16
60032376,2007-04-11,2006-03-16
60032376,2007-06-08,2006-03-16
60032376,2007-08-07,2006-03-16
60032376,2007-11-25,2006-03-16
60032377,2006-03-16,2006-03-16
60032377,2006-04-24,2006-03-16
60032378,2006-03-16,2006-03-16
60032378,2006-03-18,2006-03-16
60032378,2006-03-19,2006-03-16
60032378,2006-03-28,2006-03-16
60032378,2006-08-08,2006-03-16
60032378,2006-09-22,2006-03-16
60032378,2006-11-01,2006-03-16
60032378,2007-02-26,2006-03-16
60032381,2006-03-16,2006-03-16
60032381,2006-09-14,2006-03-16
60032382,2006-03-16,2006-03-16
60032383,2006-03-16,2006-03-16
60032383,2006-03-23,2006-03-16
60032384,2006-03-16,2006-03-16
60032385,2006-03-16,2006-03-16
60032385,2006-09-11,2006-03-16
60032385,2007-01-02,2006-03-16
60032386,2006-03-16,2006-03-16
60032386,2006-03-23,2006-03-16
60032386,2006-03-30,2006-03-16
60032386,2006-04-21,2006-03-16
60032386,2006-04-27,2006-03-16
60032386,2006-05-04,2006-03-16
60032386,2006-05-11,2006-03-16
60032386,2006-05-18,2006-03-16
60032386,2006-06-01,2006-03-16
60032386,2006-06-08,2006-03-16
60032386,2006-06-15,2006-03-16
60032386,2006-06-22,2006-03-16
60032386,2006-07-13,2006-03-16
60032386,2006-07-18,2006-03-16
60032386,2006-08-01,2006-03-16
60032386,2006-08-27,2006-03-16
60032386,2006-09-06,2006-03-16
60032386,2006-09-14,2006-03-16
60032386,2006-09-20,2006-03-16
60032386,2006-10-20,2006-03-16
60032386,2006-11-07,2006-03-16
60032386,2006-11-18,2006-03-16
60032386,2006-11-30,2006-03-16
60032386,2006-12-08,2006-03-16
60032386,2007-02-01,2006-03-16
60032386,2007-03-29,2006-03-16
60032386,2007-08-05,2006-03-16
60032386,2007-10-02,2006-03-16
60032387,2006-03-17,2006-03-17
60032387,2006-04-04,2006-03-17
60032387,2006-05-21,2006-03-17
60032387,2006-07-12,2006-03-17
60032387,2006-07-21,2006-03-17
60032387,2006-08-07,2006-03-17
60032387,2006-08-25,2006-03-17
60032387,2006-09-03,2006-03-17
60032387,2006-09-10,2006-03-17
60032387,2006-09-23,2006-03-17
60032387,2006-10-07,2006-03-17
60032387,2006-10-28,2006-03-17
60032387,2006-12-01,2006-03-17
60032387,2006-12-14,2006-03-17
60032387,2006-12-29,2006-03-17
60032387,2007-01-13,2006-03-17
60032387,2007-01-27,2006-03-17
60032387,2007-02-10,2006-03-17
60032387,2007-02-24,2006-03-17
60032387,2007-03-10,2006-03-17
60032387,2007-03-24,2006-03-17
60032387,2007-04-14,2006-03-17
60032387,2007-04-29,2006-03-17
60032387,2007-06-08,2006-03-17
60032387,2007-07-07,2006-03-17
60032387,2007-07-25,2006-03-17
60032387,2007-08-03,2006-03-17
60032387,2007-08-11,2006-03-17
60032387,2007-08-30,2006-03-17
60032387,2007-09-28,2006-03-17
60032387,2007-10-19,2006-03-17
60032387,2007-11-09,2006-03-17
60032387,2007-11-24,2006-03-17
60032387,2007-12-15,2006-03-17
60032388,2006-03-17,2006-03-17
60032390,2006-03-17,2006-03-17
60032392,2006-03-17,2006-03-17
60032394,2006-03-17,2006-03-17
60032395,2006-03-17,2006-03-17
60032395,2006-03-25,2006-03-17
60032395,2006-04-12,2006-03-17
60032395,2006-04-29,2006-03-17
60032395,2006-05-10,2006-03-17
60032395,2006-05-16,2006-03-17
60032395,2006-05-31,2006-03-17
60032395,2006-06-13,2006-03-17
60032395,2006-06-27,2006-03-17
60032395,2006-07-07,2006-03-17
60032395,2006-07-13,2006-03-17
60032395,2006-09-08,2006-03-17
60032395,2006-09-14,2006-03-17
60032395,2006-09-20,2006-03-17
60032395,2006-09-26,2006-03-17
60032395,2006-10-13,2006-03-17
60032395,2006-10-27,2006-03-17
60032395,2006-11-10,2006-03-17
60032395,2006-11-22,2006-03-17
60032395,2006-11-25,2006-03-17
60032395,2006-12-05,2006-03-17
60032395,2006-12-29,2006-03-17
60032395,2007-01-05,2006-03-17
60032395,2007-01-16,2006-03-17
60032395,2007-01-27,2006-03-17
60032395,2007-02-06,2006-03-17
60032395,2007-04-07,2006-03-17
60032395,2007-04-21,2006-03-17
60032395,2007-05-12,2006-03-17
60032395,2007-09-22,2006-03-17
60032395,2007-09-25,2006-03-17
60032395,2007-10-23,2006-03-17
60032395,2007-11-16,2006-03-17
60032395,2007-11-17,2006-03-17
60032395,2007-12-05,2006-03-17
60032395,2007-12-07,2006-03-17
60032396,2006-03-17,2006-03-17
60032397,2006-03-17,2006-03-17
60032397,2006-04-19,2006-03-17
60032398,2006-03-17,2006-03-17
60032399,2006-03-17,2006-03-17
60032399,2006-07-22,2006-03-17
60032399,2006-08-01,2006-03-17
60032399,2006-09-02,2006-03-17
60032399,2006-09-22,2006-03-17
60032399,2006-10-18,2006-03-17
60032399,2006-11-15,2006-03-17
60032399,2006-12-07,2006-03-17
60032399,2006-12-30,2006-03-17
60032399,2007-02-03,2006-03-17
60032399,2007-02-27,2006-03-17
60032399,2007-03-24,2006-03-17
60032399,2007-03-28,2006-03-17
60032399,2007-05-02,2006-03-17
60032399,2007-05-22,2006-03-17
60032399,2007-06-19,2006-03-17
60032399,2007-06-29,2006-03-17
60032399,2007-07-26,2006-03-17
60032399,2007-08-31,2006-03-17
60032399,2007-10-04,2006-03-17
60032399,2007-10-31,2006-03-17
60032399,2007-11-27,2006-03-17
60032400,2006-03-17,2006-03-17
60032400,2006-07-07,2006-03-17
60032400,2006-09-19,2006-03-17
60032400,2006-10-28,2006-03-17
60032400,2006-12-13,2006-03-17
60032400,2007-02-06,2006-03-17
60032400,2007-04-27,2006-03-17
60032400,2007-06-22,2006-03-17
60032400,2007-09-04,2006-03-17
60032400,2007-10-30,2006-03-17
60032400,2007-12-19,2006-03-17
60032401,2006-03-17,2006-03-17
60032403,2006-03-17,2006-03-17
60032403,2006-04-05,2006-03-17
60032403,2006-04-20,2006-03-17
60032403,2006-05-10,2006-03-17
60032404,2006-03-17,2006-03-17
60032404,2006-04-26,2006-03-17
60032404,2006-07-13,2006-03-17
60032404,2006-11-23,2006-03-17
60032404,2007-05-10,2006-03-17
60032406,2006-03-24,2006-03-24
60032406,2006-03-30,2006-03-24
60032406,2006-04-05,2006-03-24
60032406,2006-04-13,2006-03-24
60032406,2006-04-22,2006-03-24
60032406,2006-05-04,2006-03-24
60032406,2006-05-16,2006-03-24
60032406,2006-06-20,2006-03-24
60032406,2006-06-29,2006-03-24
60032406,2006-07-14,2006-03-24
60032406,2006-07-20,2006-03-24
60032406,2006-07-27,2006-03-24
60032406,2006-08-15,2006-03-24
60032406,2006-09-07,2006-03-24
60032406,2006-09-21,2006-03-24
60032406,2006-10-20,2006-03-24
60032406,2007-01-18,2006-03-24
60032406,2007-02-01,2006-03-24
60032406,2007-02-22,2006-03-24
60032406,2007-03-23,2006-03-24
60032406,2007-05-01,2006-03-24
60032406,2007-10-17,2006-03-24
60032407,2006-03-28,2006-03-28
60032407,2006-04-04,2006-03-28
60032407,2006-04-27,2006-03-28
60032407,2006-05-17,2006-03-28
60032407,2006-06-02,2006-03-28
60032407,2006-06-22,2006-03-28
60032407,2006-07-06,2006-03-28
60032407,2006-07-20,2006-03-28
60032407,2006-08-04,2006-03-28
60032407,2006-08-17,2006-03-28
60032407,2006-08-31,2006-03-28
60032407,2006-09-20,2006-03-28
60032407,2006-10-12,2006-03-28
60032407,2006-10-26,2006-03-28
60032407,2006-11-14,2006-03-28
60032407,2006-12-07,2006-03-28
60032407,2006-12-27,2006-03-28
60032407,2007-01-11,2006-03-28
60032407,2007-01-23,2006-03-28
60032407,2007-02-06,2006-03-28
60032407,2007-02-20,2006-03-28
60032407,2007-03-06,2006-03-28
60032407,2007-03-20,2006-03-28
60032407,2007-04-17,2006-03-28
60032407,2007-05-03,2006-03-28
60032407,2007-05-30,2006-03-28
60032407,2007-06-17,2006-03-28
60032407,2007-07-10,2006-03-28
60032407,2007-07-19,2006-03-28
60032407,2007-08-14,2006-03-28
60032407,2007-09-04,2006-03-28
60032407,2007-09-26,2006-03-28
60032407,2007-10-23,2006-03-28
60032407,2007-11-20,2006-03-28
60032407,2007-12-11,2006-03-28
60032413,2006-03-17,2006-03-17
60032414,2006-03-17,2006-03-17
60032414,2006-03-30,2006-03-17
60032414,2006-04-19,2006-03-17
60032414,2006-05-05,2006-03-17
60032414,2006-05-27,2006-03-17
60032414,2006-06-21,2006-03-17
60032414,2006-07-29,2006-03-17
60032414,2006-08-18,2006-03-17
60032414,2006-09-15,2006-03-17
60032414,2006-10-21,2006-03-17
60032414,2006-11-24,2006-03-17
60032414,2007-05-12,2006-03-17
60032414,2007-06-15,2006-03-17
60032415,2006-03-17,2006-03-17
60032416,2006-03-17,2006-03-17
60032416,2006-03-23,2006-03-17
60032416,2006-03-31,2006-03-17
60032416,2006-04-27,2006-03-17
60032416,2006-05-11,2006-03-17
60032416,2006-05-20,2006-03-17
60032416,2006-05-27,2006-03-17
60032416,2006-11-14,2006-03-17
60032416,2006-11-24,2006-03-17
60032416,2006-12-02,2006-03-17
60032416,2007-01-31,2006-03-17
60032416,2007-09-18,2006-03-17
60032416,2007-09-28,2006-03-17
60032416,2007-10-03,2006-03-17
60032416,2007-10-11,2006-03-17
60032417,2006-03-17,2006-03-17
60032417,2006-06-08,2006-03-17
60032418,2006-03-18,2006-03-18
60032418,2006-03-24,2006-03-18
60032422,2006-03-18,2006-03-18
60032422,2006-03-30,2006-03-18
60032422,2006-04-08,2006-03-18
60032422,2006-05-18,2006-03-18
60032422,2006-05-27,2006-03-18
60032422,2006-06-03,2006-03-18
60032422,2006-06-14,2006-03-18
60032423,2006-03-18,2006-03-18
60032423,2006-04-04,2006-03-18
60032423,2006-04-28,2006-03-18
60032423,2006-06-13,2006-03-18
60032423,2006-07-22,2006-03-18
60032423,2006-10-03,2006-03-18
60032423,2007-01-10,2006-03-18
60032426,2006-03-24,2006-03-24
60032426,2006-04-05,2006-03-24
60032426,2006-06-24,2006-03-24
60032426,2006-06-25,2006-03-24
60032426,2006-07-14,2006-03-24
60032426,2006-07-29,2006-03-24
60032426,2006-07-30,2006-03-24
60032426,2006-08-05,2006-03-24
60032426,2006-08-19,2006-03-24
60032426,2006-09-02,2006-03-24
60032426,2006-10-07,2006-03-24
60032426,2006-11-10,2006-03-24
60032426,2006-11-25,2006-03-24
60032426,2006-12-03,2006-03-24
60032426,2006-12-13,2006-03-24
60032426,2007-01-13,2006-03-24
60032426,2007-02-02,2006-03-24
60032426,2007-02-23,2006-03-24
60032426,2007-04-01,2006-03-24
60032426,2007-04-29,2006-03-24
60032426,2007-05-25,2006-03-24
60032426,2007-06-08,2006-03-24
60032426,2007-06-28,2006-03-24
60032426,2007-07-17,2006-03-24
60032426,2007-08-03,2006-03-24
60032426,2007-08-31,2006-03-24
60032426,2007-10-05,2006-03-24
60032426,2007-10-27,2006-03-24
60032426,2007-11-15,2006-03-24
60032426,2007-12-01,2006-03-24
60032426,2007-12-28,2006-03-24
60032427,2006-03-18,2006-03-18
60032429,2006-03-18,2006-03-18
60032429,2006-05-17,2006-03-18
60032429,2006-05-18,2006-03-18
60032429,2006-05-24,2006-03-18
60032429,2006-06-13,2006-03-18
60032429,2006-09-05,2006-03-18
60032429,2006-10-05,2006-03-18
60032429,2006-10-28,2006-03-18
60032429,2006-12-05,2006-03-18
60032429,2007-01-10,2006-03-18
60032429,2007-01-30,2006-03-18
60032429,2007-03-06,2006-03-18
60032429,2007-03-27,2006-03-18
60032429,2007-10-09,2006-03-18
60032429,2007-11-22,2006-03-18
60032434,2006-03-18,2006-03-18
60032434,2006-04-01,2006-03-18
60032434,2006-04-22,2006-03-18
60032435,2006-03-18,2006-03-18
60032435,2006-10-06,2006-03-18
60032435,2007-08-09,2006-03-18
60032436,2006-03-18,2006-03-18
60032437,2006-03-18,2006-03-18
60032437,2007-02-09,2006-03-18
60032437,2007-02-27,2006-03-18
60032439,2006-03-19,2006-03-19
60032439,2006-04-23,2006-03-19
60032439,2006-06-08,2006-03-19
60032439,2006-08-14,2006-03-19
60032439,2006-09-21,2006-03-19
60032439,2006-10-26,2006-03-19
60032439,2006-11-23,2006-03-19
60032439,2006-12-22,2006-03-19
60032439,2007-01-31,2006-03-19
60032439,2007-03-04,2006-03-19
60032439,2007-06-05,2006-03-19
60032439,2007-07-12,2006-03-19
60032439,2007-09-02,2006-03-19
60032439,2007-10-20,2006-03-19
60032439,2007-12-20,2006-03-19
60032441,2006-03-25,2006-03-25
60032443,2006-03-19,2006-03-19
60032443,2006-05-31,2006-03-19
60032443,2006-09-30,2006-03-19
60032443,2007-01-24,2006-03-19
60032443,2007-04-17,2006-03-19
60032443,2007-06-29,2006-03-19
60032444,2006-03-19,2006-03-19
60032445,2006-03-20,2006-03-20
60032446,2006-03-20,2006-03-20
60032447,2006-03-20,2006-03-20
60032447,2006-12-28,2006-03-20
60032447,2007-08-13,2006-03-20
60032447,2007-11-17,2006-03-20
60032448,2006-03-20,2006-03-20
60032449,2006-03-21,2006-03-21
60032449,2006-11-08,2006-03-21
60032449,2007-02-13,2006-03-21
60032449,2007-03-09,2006-03-21
60032450,2006-03-21,2006-03-21
60032451,2006-03-21,2006-03-21
60032451,2006-05-11,2006-03-21
60032451,2006-06-02,2006-03-21
60032451,2006-07-02,2006-03-21
60032451,2007-02-03,2006-03-21
60032452,2006-03-21,2006-03-21
60032456,2006-03-21,2006-03-21
60032456,2006-04-06,2006-03-21
60032456,2006-04-22,2006-03-21
60032456,2006-05-18,2006-03-21
60032456,2006-06-16,2006-03-21
60032456,2006-07-13,2006-03-21
60032456,2006-08-10,2006-03-21
60032456,2006-09-02,2006-03-21
60032456,2006-10-04,2006-03-21
60032456,2006-10-29,2006-03-21
60032456,2006-11-26,2006-03-21
60032456,2006-12-21,2006-03-21
60032459,2006-03-21,2006-03-21
60032459,2006-04-04,2006-03-21
60032459,2006-04-06,2006-03-21
60032459,2006-04-11,2006-03-21
60032459,2006-04-19,2006-03-21
60032459,2006-04-25,2006-03-21
60032459,2006-04-28,2006-03-21
60032459,2006-05-05,2006-03-21
60032459,2006-05-10,2006-03-21
60032459,2006-05-13,2006-03-21
60032459,2006-05-25,2006-03-21
60032459,2006-06-09,2006-03-21
60032459,2006-06-14,2006-03-21
60032459,2006-06-18,2006-03-21
60032459,2006-06-27,2006-03-21
60032459,2006-07-04,2006-03-21
60032459,2006-07-06,2006-03-21
60032459,2006-07-21,2006-03-21
60032459,2006-08-09,2006-03-21
60032459,2006-08-24,2006-03-21
60032459,2006-09-21,2006-03-21
60032459,2006-10-20,2006-03-21
60032459,2006-11-03,2006-03-21
60032459,2006-11-21,2006-03-21
60032459,2006-12-09,2006-03-21
60032459,2006-12-27,2006-03-21
60032459,2007-01-18,2006-03-21
60032460,2006-03-21,2006-03-21
60032460,2006-04-23,2006-03-21
60032460,2006-05-20,2006-03-21
60032460,2006-06-28,2006-03-21
60032460,2006-08-09,2006-03-21
60032460,2006-09-26,2006-03-21
60032460,2006-11-19,2006-03-21
60032460,2007-01-03,2006-03-21
60032460,2007-02-27,2006-03-21
60032460,2007-04-25,2006-03-21
60032460,2007-07-04,2006-03-21
60032460,2007-07-17,2006-03-21
60032460,2007-09-06,2006-03-21
60032460,2007-11-08,2006-03-21
60032463,2006-03-21,2006-03-21
60032463,2006-04-07,2006-03-21
60032464,2006-03-21,2006-03-21
60032464,2006-04-25,2006-03-21
60032464,2006-05-27,2006-03-21
60032464,2006-07-11,2006-03-21
60032464,2006-09-02,2006-03-21
60032464,2006-09-15,2006-03-21
60032464,2006-10-27,2006-03-21
60032464,2006-12-14,2006-03-21
60032464,2007-01-26,2006-03-21
60032464,2007-03-09,2006-03-21
60032464,2007-04-27,2006-03-21
60032464,2007-06-27,2006-03-21
60032464,2007-08-21,2006-03-21
60032464,2007-10-17,2006-03-21
60032464,2007-11-29,2006-03-21
60032465,2006-03-30,2006-03-30
60032465,2006-04-13,2006-03-30
60032465,2006-05-03,2006-03-30
60032465,2006-06-21,2006-03-30
60032465,2006-07-05,2006-03-30
60032465,2006-07-25,2006-03-30
60032465,2006-08-19,2006-03-30
60032465,2006-09-06,2006-03-30
60032465,2006-10-04,2006-03-30
60032465,2006-11-07,2006-03-30
60032465,2006-12-05,2006-03-30
60032465,2007-01-10,2006-03-30
60032465,2007-02-09,2006-03-30
60032465,2007-03-06,2006-03-30
60032465,2007-04-11,2006-03-30
60032465,2007-05-05,2006-03-30
60032465,2007-06-06,2006-03-30
60032465,2007-07-10,2006-03-30
60032465,2007-08-07,2006-03-30
60032465,2007-10-09,2006-03-30
60032465,2007-11-06,2006-03-30
60032465,2007-12-08,2006-03-30
60032466,2006-03-21,2006-03-21
60032466,2006-05-18,2006-03-21
60032466,2006-10-18,2006-03-21
60032466,2007-01-17,2006-03-21
60032466,2007-08-22,2006-03-21
